SMILES,Reactant_set_id,IC50 (nM),MW,LogP,HBA,HBD,Rotatable Bonds
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccc(F)cc1,50703587,3.8,348.3810000000001,4.642700000000002,4,3,4
Brc1cccc(Nc2ncnc3[nH]ccc23)c1,51456393,3.8,289.136,3.4640000000000004,3,2,2
OC[C@@H](Nc1ncnc2oc(cc12)-c1ccccc1)c1ccccc1,50520058,3.9,331.37500000000006,4.035300000000002,5,2,5
CN(C)CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C=C,50154880,3.9,484.3980000000002,4.981000000000004,6,2,10
Fc1c(Cl)cccc1Nc1ncnc2cc3OCCOc3cc12,51389527,3.9,331.7340000000001,3.937100000000002,5,1,2
CN1CCN(CCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,5475,3.9,456.39200000000017,3.580300000000001,7,2,7
Fc1ccc(Nc2ncnc3cc4OCCN(C(=O)\C=C\CN5CCCCC5)c4cc23)cc1Cl,51321491,4.0,481.9590000000003,4.933400000000005,6,1,5
COc1cccc(Nc2nc3cnc(Nc4ccc(cc4)N4CCN(C)CC4)nc3n2C(C)C)c1,318705,4.0,472.5970000000003,4.654800000000003,9,2,7
CC(C)n1c(Nc2cccc(c2)C#C)nc2cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc12,318701,4.0,466.5930000000003,4.627500000000004,8,2,6
CNC(=O)CN1CCC(CC1)Oc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,51248899,4.0,473.9360000000001,3.763700000000001,7,2,7
CN(C)C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc12,51321505,4.0,441.8940000000001,4.009100000000002,6,1,5
OCCCn1cc(COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)C=C)nn1,51269759,4.0,497.9180000000002,3.843300000000002,9,3,10
COc1ccc(cc1)-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2o1,50520055,4.0,375.42800000000005,4.434000000000003,6,2,7
O=C(\C=C\CN1CCCCC1)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091739,4.0,453.54600000000016,4.122200000000003,6,1,5
CC(=O)CNCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,266846,4.0,492.33800000000025,4.5012000000000025,7,3,10
COc1cc2ncnc(\C=C\CCc3ccccc3)c2cc1OC,50400493,4.0,320.3920000000001,4.293000000000004,4,0,6
CNCCN(C)c1cc(OC)c(Nc2nccc(n2)-c2cnc3n(C)ccc3c2)cc1NC(=O)C=C,827580,4.0,486.5800000000002,3.562600000000001,9,3,10
CC[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1,50703599,4.0,344.41800000000006,4.893700000000004,4,3,5
COc1cc2ncnc(Nc3ccc(F)c(c3)C#C)c2cc1OC,50212979,4.0,323.3270000000001,3.511000000000002,5,1,4
CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,50348892,4.0,284.75000000000006,4.068500000000002,4,2,3
CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(c3)[N+]([O-])=O)ncn2)c1,50766048,4.0,400.4200000000001,2.780100000000001,8,3,7
CN(C)c1ncc2ncnc(Nc3cccc(C)c3)c2n1,5457,4.0,280.33500000000004,2.53782,6,1,3
CNc1ccc2cncnc2c1,50080472,4.0,159.19199999999998,1.6714999999999998,3,1,1
NC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266735,4.0,489.3050000000002,3.446600000000001,6,4,8
NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266740,4.0,446.28000000000014,3.737000000000001,6,3,7
CC(C)(C)CNc1c(cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12)C#N,1058749,4.0,448.9620000000001,4.219880000000001,8,5,6
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5297,4.0,329.2010000000001,4.177600000000002,4,2,3
CC(C)n1cnc2c(Nc3cn(C)nc3C)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105673,4.0,427.48800000000017,2.0216199999999995,9,2,6
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCC(CO)CC1,51101293,4.0,473.57700000000034,3.531600000000002,7,2,7
Clc1cccc2C(=O)N(Cc12)C(C(=O)Nc1nccs1)c1ncn2CCCc12,51470327,4.0,413.89000000000016,3.275000000000001,6,1,4
CCc1ccc(cc1)N(C)c1ncnc2occ(C)c12,51130724,4.0,267.332,3.8615200000000014,4,0,3
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc2ccc(-c3cnn(C)c3)n2n1,548553,4.0,489.5840000000002,3.0043000000000006,10,2,10
Brc1cccc(Nc2ncnc3cc4nn[nH]c4cc23)c1,5341,4.1,341.172,3.4072000000000005,5,2,2
N#Cc1ccc(Nc2nncc3ccccc23)cc1,50534743,4.1,246.273,3.245080000000001,4,1,2
CCOc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N3CCC(CC3)C(O)=O)c2cc1OCC,50400494,4.2,487.6000000000004,4.576700000000003,6,1,8
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC1CC1,50419131,4.2,427.5080000000002,4.0001000000000015,6,3,9
CN(C)CCN(C(=O)C=C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7263,4.2,441.3330000000001,3.611500000000001,6,1,7
COc1cc2ncnc(Nc3cccc(NC(=O)C=C)c3)c2cc1OCCN1CCOCC1,51248821,4.3,449.5110000000004,3.217500000000002,8,2,9
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,5384,4.3,331.17300000000006,3.539500000000002,5,1,3
Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCCN4CCCCC4)cc23)cc1Cl,50836470,4.3,452.9210000000004,4.378800000000004,6,2,5
COc1cc2ncnc(Nc3ccc(NC(=O)C=C)cc3)c2cc1OCCN1CCOCC1,51248865,4.3,449.5110000000004,3.217500000000002,8,2,9
CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,5456,4.3,266.308,2.5135200000000006,6,2,3
CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2OCCOc12,50497580,4.4,353.3780000000002,3.5519000000000016,7,1,5
CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,50534742,4.4,293.326,3.5501000000000014,5,1,4
CN(CCCl)CCN=NNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,50384574,4.4,418.33200000000016,4.976500000000003,6,2,9
CN1CCN(CC1)c1ccc(Nc2cc3c(nc(Nc4ccccc4)nc3cn2)N2CCCC2)nc1,51038453,4.4,481.6080000000003,4.259000000000002,9,2,6
CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,50836438,4.5,397.8410000000001,4.693000000000003,5,2,5
ONC(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,51422299,4.5,454.9180000000002,3.5684000000000022,8,4,7
Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCCN4CCOCC4)cc23)cc1Br,50836474,4.5,499.34400000000034,3.334200000000002,7,2,5
CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5470,4.6,445.36500000000007,3.645500000000001,7,3,9
C[C@@H](Nc1ncnc2oc(cc12)-c1cccc(O)c1)c1ccccc1,50520073,4.6,331.37500000000006,4.768500000000004,5,2,4
COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,50505084,4.6,295.3420000000001,3.699020000000002,5,1,4
Brc1cccc(Nc2ncnc3cnc(cc23)S(=O)C=C)c1,7278,4.6,375.25100000000015,3.782000000000001,5,1,4
CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC,50844845,4.6,435.26500000000016,4.775400000000003,5,1,6
C[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)\C=C\CN(C)C)c1ccccc1,218474,4.6,421.5700000000001,3.866900000000003,6,1,6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCC(=O)NO,50552100,4.6,420.46900000000034,3.807900000000002,7,3,10
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,5300,4.7,316.158,3.841500000000001,4,2,2
Cc1cc(CCC(O)=O)[nH]c1\C=C1/C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c12,8206,4.7,441.8500000000001,4.1591200000000015,5,4,6
COc1ccc(cc1)-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,50703601,4.7,344.418,4.806600000000004,4,2,5
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,5401,4.8,438.3290000000003,4.4494000000000025,5,2,4
CN1CCN(CC1)c1ccc(Nc2nc(OC3CCN(CC3)C(=O)C=C)c3sccc3n2)cc1,51458096,4.9,478.6220000000003,3.7425000000000015,8,1,6
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,5425,4.9,456.39200000000017,3.580300000000001,7,2,7
COc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,50840172,4.9,494.54800000000034,0.8913999999999993,10,5,9
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1c(C)ncc1[N+]([O-])=O,50258424,4.9,472.8640000000003,4.666620000000004,9,1,8
COc1cc(ccc1Nc1ncc2CN(C)C(=O)N(c3cccc(NC(=O)C=C)c3)c2n1)N(C)C,50934348,4.99,473.5370000000002,4.1228000000000025,7,2,7
Nc1cccc(c1)-c1[nH]nc2ncnc(Nc3cccc(Cl)c3)c12,3881,5.0,336.7860000000001,3.999100000000001,5,3,3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,50733036,5.0,480.9240000000004,2.2008000000000005,9,4,12
CNCC(O)COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,50733038,5.0,406.8450000000001,3.1336000000000013,7,3,8
COc1ccc2N(CCCc2c1)c1nc(C)nc2ccccc12,51379000,5.0,305.38100000000003,4.031120000000003,4,0,2
CC(=O)NCCNCc1ccc(cc1)-c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,50251453,5.0,456.57500000000016,4.808900000000003,6,4,8
Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1,50952882,5.0,462.3000000000004,3.871900000000002,8,1,2
Brc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,50952869,5.0,446.3010000000004,3.9403000000000015,7,1,2
CC1CCN(C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23)CC1,51091742,5.0,467.5730000000002,4.368200000000003,6,1,5
CCN(CC)C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091740,5.0,441.53500000000014,3.978100000000002,6,1,7
CC1CCCCN1C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,51091741,5.0,467.57300000000015,4.510700000000004,6,1,5
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(cnc2cc1OCCCN1CCOCC1)C#N,50398955,5.0,458.56200000000047,4.184180000000003,7,1,9
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C(\F)=C/CN(C)C,50249171,5.0,474.3340000000002,4.498000000000003,6,2,7
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105734,5.0,415.43300000000016,0.6778999999999995,10,2,6
COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,50065990,5.0,368.1950000000001,4.836500000000003,5,1,4
CN1CCN(CCCNc2c(Br)cccc2Nc2ncnc3ccncc23)CC1,50210525,5.0,456.3920000000002,3.580300000000001,7,2,7
CC(=O)NCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,266830,5.0,478.3110000000002,4.458700000000003,6,3,8
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,51101283,5.0,485.9470000000002,4.389900000000002,7,2,8
CN(C)C\C=C\C(=O)Nc1cc2c(ncnc2cc1O[C@@H]1CCOC1)N1CCc2ccccc12,51101294,5.0,459.5500000000003,3.548000000000002,7,1,7
CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc12,318699,5.0,442.5710000000003,4.646200000000004,8,2,6
CN1NNC(=C1)[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)c1ccc(F)nc1,1058731,5.0,471.5440000000002,3.9194600000000026,9,4,6
C[C@@H](Nc1ncnc2sc(cc12)-c1cccc(c1)C(N)=O)c1ccccc1,50453339,5.0,374.4690000000001,4.630300000000003,5,2,5
COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,50458994,5.0,377.4690000000001,4.471300000000002,6,2,6
COc1cc(CO)ccc1-c1cc2c(Nc3cccc(c3)C#C)ncnc2s1,50459011,5.0,387.4640000000001,4.584100000000003,6,2,5
CN1CCN(CCOc2[nH]nc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,50860458,5.0,494.98700000000025,3.350100000000001,9,2,9
Fc1cc(Nc2c(cnc3c(Cl)cc(N[C@H](C4=CNNN4)c4cccnc4)cc23)C#N)cnc1F,1058789,5.0,491.8930000000001,4.178680000000001,9,5,6
Fc1cc(Nc2c(cnc3c(Cl)cc(N[C@@H](C4=CNNN4)c4cccnc4)cc23)C#N)cnc1F,1058746,5.0,491.8930000000001,4.178680000000001,9,5,6
CCO\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,50868682,5.0,405.4370000000002,3.709900000000002,8,2,7
Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,3822,5.0,351.8010000000001,4.075700000000001,6,4,4
OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,5398,5.1,397.2320000000001,4.175200000000002,5,2,4
Clc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1,50501129,5.1,442.97600000000034,3.645400000000001,6,3,6
COc1cc2ncnc(Nc3ccc(O[C@H]4CO[C@@H]5[C@@H](O)CO[C@H]45)c(Cl)c3)c2cc1OC,50993097,5.3,459.88600000000025,2.9499000000000004,9,2,6
Fc1cc(ccc1C(F)(F)F)C(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5NC(=O)CCc45)cc3[C@@H]12,480518,5.3,499.4200000000003,4.573300000000003,5,2,4
O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1)\C=C\CN1CCCCC1,50419138,5.3,497.5990000000005,4.503000000000004,7,2,8
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC,50598541,5.35,453.90500000000014,4.755380000000003,6,3,8
CN1CCN(CC1)c1ccc(Nc2cc3c(nc(Nc4ccccc4)nc3cn2)N2CCOCC2)nc1,51038457,5.4,497.6070000000003,3.495400000000002,10,2,6
Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,5423,5.4,457.3760000000004,4.055200000000002,7,2,8
COc1ccc2N(CCCc2c1)c1nc(Cl)nc2ccccc12,51379005,5.4,325.79900000000004,4.376100000000003,4,0,2
COc1cc(ccc1Nc1nccc(n1)-c1cn(C)c2ccccc12)N1CCN(C)CC1,51528523,5.4,428.54000000000025,4.139300000000002,7,1,5
Nc1ncnc2n(nc(-c3cnc4ccccc4c3)c12)[C@@H]1CCN(C1)C(=O)C=C,51526549,5.4,385.43100000000027,2.583100000000001,7,1,3
CN(C)CCCCNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,5437,5.4,350.47000000000014,3.8305200000000017,6,2,8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCOCC1,287851,5.5,481.9400000000003,4.635600000000004,8,2,8
CN(C)CCCCNc1c(C)cccc1Nc1ncnc2ccncc12,50210331,5.5,350.4700000000001,3.8305200000000017,6,2,8
Brc1cccc(Nc2ncnc3ccncc23)c1NCCCCN1CCOCC1,50210244,5.5,457.3760000000004,4.055200000000002,7,2,8
CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1,50503859,5.5,421.4570000000002,3.2485,7,3,7
CSc1nc(c([nH]1)-c1ccnc(NC(C)=O)c1)-c1cccc(NC(=O)c2cc(O)ccc2F)c1,51495700,5.5,477.5210000000002,4.916000000000003,6,4,6
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(C)c4)c3cn2)CC1,5439,5.6,391.5230000000002,3.126220000000001,7,2,7
O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1)\C=C\CNC1CC1,50419133,5.6,469.5450000000004,3.7691000000000026,7,3,9
CN1CCN(CCCNc2c(C)cccc2Nc2ncnc3ccncc23)CC1,50210401,5.6,391.5230000000002,3.126220000000001,7,2,7
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2cn(C)nc2C)n1,51449359,5.7,479.58900000000017,3.1366200000000006,10,3,11
CN1CCN(CC1)c1ccc(Nc2nc(OC3CCN(CC3)C(=O)C=C)c3cc[nH]c3n2)cc1,51458091,5.7,461.5700000000003,3.009100000000001,7,2,6
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(cnc2cc1OCCCN1CCN(C)CC1)C#N,50399022,5.7,471.6050000000005,4.099380000000003,7,1,9
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23)cc1Cl,50419182,5.8,428.8510000000001,4.458100000000004,6,2,6
ClCCCC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,51499317,5.8,379.8510000000001,4.8122000000000025,4,3,6
NC(=O)c1c(nn2c1[nH]c1ccc(N)cc21)-c1ccc(Oc2ccccc2)cc1,51304519,5.9,383.4110000000001,3.956000000000002,5,3,4
Fc1ccc(Nc2nncc3ccccc23)cc1,50534761,6.0,239.25300000000004,3.512500000000001,3,1,2
Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,50083904,6.0,294.74500000000006,4.5081000000000016,3,2,2
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC1CCOCC1,50419163,6.0,471.5610000000003,3.9688000000000025,7,2,8
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,3902,6.0,360.2110000000001,4.153100000000003,5,1,4
CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,50518562,6.0,361.4050000000001,4.211800000000002,5,3,5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,50733044,6.0,392.8180000000002,2.8729000000000005,7,3,7
COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,50459014,6.0,375.453,4.791500000000003,6,1,6
CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6755,6.0,424.3020000000001,3.639400000000001,5,2,4
Oc1ccc(cc1)-c1[nH]nc2ncnc(Nc3cccc(Cl)c3)c12,3879,6.0,337.77000000000004,4.122500000000001,5,3,3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,50135326,6.0,429.8830000000003,3.624200000000002,6,2,6
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,50614373,6.0,401.3120000000001,3.1585,6,2,4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CC[C@H](C1)C(N)=O,50505066,6.0,429.8830000000003,3.481700000000002,6,2,6
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN1CCCCC1,50419136,6.1,455.5620000000004,4.734000000000004,6,2,8
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccn(C)n2)n1,51449360,6.2,465.5620000000001,2.8282,10,3,11
Fc1cc(Br)c(F)c(Nc2ncnc3cc4OCCOc4cc23)c1,51389538,6.2,394.1750000000002,4.185300000000002,5,1,2
OC(=O)c1ccc(Nc2nncc3ccccc23)cc1,50534714,6.2,265.272,3.071600000000001,4,2,3
Oc1cc2oc(c(O)cc2c(=[OH+])c1)-c1cc(O)c(O)c(O)c1,50534755,6.3,303.246,1.584,6,5,1
OCC#CC(=O)Nc1ccc2nccc(Oc3ccc(cc3)C(=O)Nc3ccccn3)c2c1,51385780,6.3,438.44300000000015,3.608600000000002,6,3,5
COc1ccccc1C(=O)NC(=O)NC1CC2CCCC(C1)N2C,51509309,6.3,331.4160000000001,2.1499,4,2,3
CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]1CCOC1,50419130,6.4,471.5610000000003,4.015100000000003,7,3,9
CN1CCN(CC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5482,6.4,399.2960000000001,3.282700000000001,6,1,3
Clc1cccc(Nc2ncnc3cc4OCCOc4cc23)c1,51389532,6.4,313.744,3.798000000000001,5,1,2
CNc1ccc(cc1)N(C)c1ncnc2occ(C)c12,51130734,6.4,268.32,3.3408200000000017,5,1,3
COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,50484951,6.4,332.36300000000017,3.938800000000003,6,1,4
COc1cccc2C(=O)C3=C([C@@H](O)[C@H](O)c4cc(CO)cc(O)c34)C(=O)c12,51479383,6.5,368.3410000000001,1.1337999999999997,7,4,2
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc([nH]c21)-c1ccnc(n1)-c1ccc2OCOc2c1,51435424,6.5,457.4900000000002,2.657000000000001,6,2,3
CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,50844834,6.5,327.3590000000001,4.309900000000003,5,1,6
Fc1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)\C=C\CNC4CC4)cc23)cc1Cl,50419143,6.5,497.9580000000002,4.580300000000003,7,3,9
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,5309,6.5,349.619,4.371500000000001,4,2,2
C=CC(=O)N1CCC(CC1)Oc1nc(Nc2ccc(cc2)N2CCOCC2)nc2ccsc12,51458101,6.5,465.5790000000003,3.827300000000003,8,1,6
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(F)cc1)c1ccccc1,50703603,6.6,332.38200000000006,4.937100000000004,3,2,4
CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1,51422298,6.6,453.93400000000014,3.4880000000000004,8,4,6
CN1CCN(CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3nc2NC(=O)C=C)CC1,50154897,6.6,499.9780000000003,3.7017000000000015,8,2,9
CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC,50844848,6.6,341.38600000000014,4.178400000000003,5,1,7
CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2OCCOc12,50497579,6.7,371.8240000000002,4.505120000000003,6,1,4
Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,50534705,6.7,406.4710000000001,3.5810400000000016,7,2,5
CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,50836391,6.8,425.89500000000015,4.449600000000003,5,2,6
CN1Cc2cnc(Nc3ccccc3)nc2N(C1=O)c1cccc(NC(=O)C=C)c1,50934353,6.95,400.4420000000002,4.048200000000002,5,2,5
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,50454061,7.0,432.91800000000006,3.8743000000000016,8,3,5
CNc1ccc2ncncc2c1,50080491,7.0,159.192,1.6714999999999998,3,1,1
CC(C)c1cnc(N2CC[C@H]2C)c2cnc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)cc12,51485699,7.0,465.5770000000002,4.184600000000003,8,2,5
C[C@@H](Nc1ncnc2sc(cc12)-c1ccc(cc1)C(N)=O)c1ccccc1,50457459,7.0,374.4690000000001,4.630300000000003,5,2,5
Cc1ccc(Oc2ccc(Nc3ncnc4n[nH]c(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,50860440,7.0,495.9710000000004,4.081120000000001,9,3,8
CO[C@H]1CN(C[C@@H]1COc1nc(Nc2cnn(C)c2)nc2[nH]cc(Cl)c12)C(=O)C=C,51105680,7.0,431.8840000000001,2.126599999999999,8,2,7
CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,50419139,7.0,499.9740000000003,4.826300000000003,7,3,9
Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CN4CC5(COC5)C4)cc23)cc1Cl,50085750,7.0,459.9340000000003,4.054300000000002,7,2,6
Fc1ccc(Nc2ncnc3cc(OCC#C)c(NC(=O)C=C)cc23)cc1Cl,51269732,7.0,396.8090000000001,4.302400000000002,5,2,6
CN1CCN(CC1)c1ccc(Nc2ncc3nc(Nc4ccccc4)n(C4CC4)c3n2)cc1,318710,7.0,440.5550000000002,4.4002000000000026,8,2,6
