SMILES,Reactant_set_id,IC50 (nM),MW,LogP,HBA,HBD,Rotatable Bonds
COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,3859,7.0,380.8390000000001,4.370600000000002,6,3,6
Clc1cccc(Nc2ncnc3n[nH]c(NCc4ccccc4)c23)c1,3840,7.0,350.81300000000005,4.362000000000001,5,3,5
Fc1cc(cc2C(=O)N(Cc12)C(C(=O)Nc1nccs1)c1ncn2CCCc12)C#Cc1cccnc1,51470330,7.0,498.5430000000003,3.555500000000002,7,1,4
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,5302,7.0,329.201,4.177600000000002,4,2,3
OC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,51139740,7.0,334.76300000000003,3.067,5,3,7
Fc1ccc(Nc2ncnc3cc4OCCN(C(=O)\C=C\CN5CCOCC5)c4cc23)cc1Cl,51321516,7.0,483.93100000000027,3.7797000000000023,7,1,5
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCl,51276653,7.0,410.2320000000002,4.708800000000003,6,1,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,50733026,7.0,390.8460000000002,4.114900000000003,6,1,7
Brc1cccc(Nc2ncnc3cc4OCCSCCOc4cc23)c1,50952870,7.0,418.31600000000026,4.6403000000000025,6,1,2
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5428,7.1,331.177,2.8165000000000004,6,3,3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,50552090,7.1,406.8010000000002,3.448800000000001,7,3,7
CCCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,51130735,7.1,297.35800000000006,4.087920000000003,5,0,5
CSc1ccc(cc1)N(C)c1ncnc2occ(C)c12,51130723,7.2,285.372,4.021020000000003,5,0,3
Cc1cccc(Nc2ncnc3cc(NCCc4cnc[nH]4)ncc23)c1,5441,7.2,345.41,3.4545200000000014,6,3,6
NNc1c(Br)cccc1Nc1ncnc2ccncc12,50210547,7.2,331.1770000000001,2.8165000000000004,6,3,3
COc1ccc(Nc2ncc3nc(C)c(=O)n(-c4cccc(NC(=O)C=C)c4)c3n2)cc1,479073,7.24,428.45200000000017,3.3608200000000013,8,2,6
CN(C)CCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,50210416,7.4,415.3390000000001,4.284600000000003,6,2,8
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CN(C1)C(=O)C=C,1177965,7.4,463.2960000000003,4.603500000000004,6,1,6
CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5418,7.4,415.3390000000001,4.284600000000003,6,2,8
CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,5402,7.5,453.38800000000015,4.6106000000000025,5,2,7
Cn1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)n1,50487818,7.6,375.3920000000001,3.351800000000001,7,3,6
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,5379,7.6,316.16200000000003,3.113100000000001,5,2,2
Fc1ccc(Br)cc1Nc1ncnc2cc3OCCOc3cc12,51389541,7.6,376.1850000000002,4.0462000000000025,5,1,2
OCCc1nc(c([nH]1)-c1ccnc2[nH]c(cc12)-c1ccccc1)-c1ccc(F)cc1,51487200,7.6,398.4410000000001,4.960900000000002,3,3,5
CCc1ccc2nc(N3CCC(CC3)NCC3(C)COC3)c(cc2c1)C1=NC(C)=NC1,1374842,7.6,419.5730000000002,3.613200000000002,6,1,6
COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1,51139734,7.7,352.39400000000006,3.989600000000002,7,2,7
COc1cc(ccc1Nc1nc(OC2CCN(CC2)C(=O)C=C)c2cc[nH]c2n1)N(C)CCN(C)C,51458088,7.7,493.6120000000003,3.263700000000002,8,2,10
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,50552092,7.8,420.82800000000026,3.8389000000000015,7,3,8
OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5CNC(=O)c5c4)c(Cl)c3)c12,50942968,7.8,435.87100000000015,3.856300000000002,7,3,6
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN1CC[C@H]1COC,502250,7.8,499.97400000000033,4.780000000000004,7,2,10
COc1cc(\C=C\S(=O)(=O)c2ccccc2)cc(OC)c1OC,51475830,7.9,334.39300000000014,3.157000000000002,5,0,6
NC(=O)c1c(N)n(nc1-c1ccc(Oc2ccc(Cl)cc2)cc1)C1CCCN(C1)C(=O)C=C,972414,7.9,465.9410000000003,4.026400000000003,6,2,6
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CNC1CC1,50419132,7.9,413.4810000000002,3.610000000000001,6,3,8
NC(=O)c1c(N)n(nc1-c1ccc(Oc2ccc(Cl)cc2)cc1)[C@@H]1CCCN(C1)C(=O)C=C,755665,7.9,465.9410000000003,4.026400000000003,6,2,6
C=CC(=O)Nc1cccc(c1)-n1c2nc(Nc3ccc(cc3)N3CCOCC3)ncc2ncc1=O,479049,7.94,469.50500000000034,2.8804000000000007,9,2,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,50505067,8.0,457.9370000000004,4.275000000000003,6,2,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,50505069,8.0,417.8720000000002,3.480100000000002,6,2,7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,50135279,8.0,443.9100000000004,4.014300000000003,6,2,6
Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CNCc4ncccn4)cc23)cc1Cl,50085732,8.0,469.9330000000002,4.3019000000000025,8,3,8
Oc1cc(O)c2c(O)c(cnc2c1)-c1cccc(Cl)c1,50129714,8.0,287.702,3.6720000000000015,4,3,1
C[C@@H]1OCC2(CCN(CC2)c2nc(C)c(nc2CO)-c2cccc(Cl)c2Cl)[C@@H]1N,1058585,8.0,437.3710000000001,3.5837200000000022,6,2,3
CCn1cnc2c(Nc3cn(C)nc3OC)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,51105711,8.0,429.4600000000002,1.1607999999999996,10,2,7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,50135304,8.0,417.8720000000002,3.480100000000002,6,2,7
COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,50324727,8.0,377.4690000000001,4.512400000000002,6,2,6
COc1cc(OCCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cnc2n(C)ccc2c1,827598,8.0,487.5640000000002,3.847400000000002,9,2,10
COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,3842,8.0,380.8390000000001,4.370600000000002,6,3,6
Clc1cc(Nc2ncnc3n[nH]c(OCCN4CCCC4)c23)ccc1OCc1ccccn1,50860456,8.0,465.94500000000033,4.198500000000003,8,2,9
CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6753,8.0,381.23300000000006,4.0977000000000015,4,2,3
Clc1cc(Nc2ncnc3n[nH]c(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,50860437,8.0,480.9600000000003,3.0079,9,3,9
CO\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,50425113,8.0,391.4100000000001,3.3198000000000025,8,2,6
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc2ccc(-c3ccn(C)c3)n2n1,548586,8.0,488.5960000000002,3.609300000000002,9,2,10
CN(C)\N=C\c1c(N)ncnc1Nc1ccc2n(Cc3cccc(F)c3)ncc2c1,50425137,8.0,404.45300000000015,3.235000000000001,8,2,6
CCn1cc(Nc2ccnc(Nc3cc(NC(=O)C=C)c(cc3OC)N(C)CCN(C)C)n2)cn1,51449357,8.0,479.58900000000034,3.3111000000000024,10,3,12
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1ccccc1F,50703591,8.0,348.3810000000001,4.642700000000002,4,3,4
CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,50733047,8.0,376.8190000000001,3.772700000000002,6,2,7
COCCNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,50733033,8.0,420.8720000000001,3.7893000000000017,7,2,10
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,50733023,8.0,443.8660000000002,3.810900000000002,8,2,8
OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)C=C)c1ccccc1,50607405,8.0,380.47300000000007,2.907500000000001,6,2,5
COc1cc(cc(OC)c1OC)C(=O)c1csc(n1)-c1ccc2[nH]ccc2c1,51519948,8.0,394.45200000000006,4.548200000000003,6,1,6
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,3819,8.0,366.81200000000007,4.502100000000002,6,3,5
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,3810,8.0,352.78500000000014,4.199100000000001,6,4,4
CNc1ncc(C(C)C)c2cc(Nc3ccnc(n3)N3CC[C@@H](O)[C@@](C)(F)C3)ncc12,51485644,8.1,425.5120000000002,3.6277000000000017,8,3,5
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OC1CCN(C)CC1,50419162,8.1,484.6040000000003,3.884000000000003,7,2,8
CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,5472,8.1,401.31200000000007,3.528700000000001,6,1,6
CNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCF)C#N,50598540,8.12,471.89500000000027,4.704980000000003,6,3,9
COc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCCCCCC(=O)NO,50552140,8.2,434.4960000000004,4.198000000000002,7,3,11
Clc1cc(ccn1)N1CCN(CCC2CC(=O)C3(C2)CCCCC3)CC1,1374862,8.2,375.9440000000003,4.176700000000003,4,0,4
ONC(=O)C1CCCN1C(=O)CCC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,50983299,8.3,437.496,1.8734,5,3,9
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,51239841,8.3,488.99500000000046,3.438200000000001,8,3,8
Cc1cccc(Nc2ncnc3cnc(NC(=O)C=C)cc23)c1,50056638,8.3,305.3410000000001,3.201320000000001,5,2,4
Nc1ncnc2n(nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,50883840,8.3,489.9670000000004,4.052400000000002,8,1,6
CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5419,8.4,429.3660000000001,4.674700000000003,6,2,9
Brc1cccc(Nc2ncnc3ccc(NC(=O)c4ccco4)cc23)c1,50734065,8.4,409.24300000000017,4.981200000000002,5,2,4
CN(C)CCCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,50210541,8.5,429.3660000000001,4.674700000000003,6,2,9
FC(F)(F)c1ccnc(c1)C(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5NC(=O)CCc45)cc3[C@@H]12,480531,8.5,482.4180000000003,3.829200000000002,6,2,4
COc1cc(N(C)CCN(C)CC#C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccn(C)n2)n1,51449377,8.6,489.5840000000002,2.8316,10,3,12
CN(N)C\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,50505065,8.6,427.306,3.436100000000001,6,3,6
CC(C)Oc1ncnc2[nH]c(c(-c3cccc(NC(=O)C=C)c3)c12)-c1ccc(cc1)N1CCN(C)CC1,51487217,8.6,496.6150000000004,4.9554000000000045,6,2,7
CCOC(=O)CCCn1c2cc3c(Nc4cccc(O)c4)ncnc3cc2oc1=O,50404051,8.7,408.41400000000016,3.3302000000000014,9,2,7
CSc1ccc(cc1)N(C)c1nc(C)nc2ccccc12,51379001,8.7,295.411,4.428020000000003,4,0,3
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5417,8.8,401.31200000000007,3.8945000000000016,6,2,7
Brc1cccc(Nc2ncnc3cc4n(CCCN5CCOCC5)ccc4cc23)c1,5397,8.8,466.3830000000004,4.812900000000004,6,1,6
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C1CC1,50419155,8.9,499.97400000000033,4.780000000000004,7,2,11
CN(C)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,50210243,8.9,401.3120000000001,3.8945000000000016,6,2,7
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,50351569,9.0,430.91100000000034,4.895100000000004,6,1,6
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(CC(N)=O)CC1,50351577,9.0,459.9090000000004,3.503000000000002,7,2,7
COc1cc2ncnc(C#CC(C)(O)Cc3ccccc3)c2cc1OC,50400498,9.0,348.4020000000001,2.9922000000000013,5,1,4
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(CN(C1)C(C)C)C(N)=O,50340588,9.0,486.9790000000004,3.554400000000002,7,2,8
NC(=O)Nc1ccc(cc1)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,50307924,9.0,450.86100000000016,4.908800000000002,5,4,5
CN(C)CCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,266730,9.0,474.3340000000001,4.339900000000003,6,2,8
CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,50518354,9.0,487.9630000000004,4.615500000000004,7,2,9
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,50505068,9.0,417.8720000000002,3.480100000000002,6,2,7
Brc1ccc(cc1)C1CC(=NN1C1=NC(=O)CS1)c1ccncc1,51142737,9.0,401.2890000000001,3.624600000000002,5,0,2
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,50135303,9.0,417.8720000000002,3.480100000000002,6,2,7
Cn1nccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,1058747,9.0,494.8970000000001,3.5171800000000006,10,5,6
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(CCN(C)CC1)C(N)=O,50340608,9.0,486.9790000000005,3.556000000000002,7,2,7
CN1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,50518507,9.0,455.9250000000002,3.303000000000001,7,2,6
COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6766,9.0,411.25900000000007,3.7242000000000015,5,2,4
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc2ccc(C3=CCCCC3)n2n1,548565,9.0,489.6240000000003,4.561200000000003,8,2,10
CCN(CC)C\C=C\C(=O)N1CCc2c(C1)sc1ncnc(N[C@H](CO)c3ccccc3)c21,50607413,9.0,465.6230000000001,3.619500000000002,7,2,9
OC[C@@H](Nc1ncnc2sc(cc12)-c1ccccc1)c1ccccc1,50459005,9.0,347.44300000000004,4.503800000000003,5,2,5
Nc1ncnc(Nc2ccc3n(Cc4cccc(F)c4)ncc3c2)c1\C=N\N1CCN(CCO)CC1,50425133,9.0,489.5590000000004,2.2833,10,3,8
C[C@@H](Nc1ncnc2[nH]c(cc12)-c1ccc(O)cc1)c1cccc(F)c1,50703593,9.0,348.3810000000001,4.642700000000002,4,3,4
CN1CCN(C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc23)CC1,51321502,9.0,496.97400000000016,3.6949000000000014,7,1,5
CNc1cc2c(Nc3ccccc3)ncnc2cn1,5369,9.0,251.29300000000003,2.8101000000000003,5,2,3
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,50614377,9.0,356.86100000000016,3.0494000000000003,6,2,4
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,50454062,9.0,450.9080000000001,4.013400000000002,8,3,5
Clc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl,50501128,9.1,477.4210000000004,4.298800000000002,6,3,6
CNC(=S)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50736771,9.1,388.294,4.052100000000002,4,3,3
OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,5426,9.2,447.3370000000001,2.229399999999999,8,4,10
CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2c2OCCOc12,50497581,9.2,347.3740000000002,3.5246000000000013,6,1,4
OCCN(CCO)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,50210238,9.3,447.3370000000001,2.2294,8,4,10
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,50210403,9.3,378.4800000000004,3.2110200000000004,7,2,7
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,5438,9.3,378.48000000000025,3.2110200000000013,7,2,7
CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC,50844836,9.31,327.3590000000001,4.309900000000003,5,1,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,50552094,9.4,434.8550000000003,4.229000000000002,7,3,9
Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,5532,9.4,292.3670000000001,4.170300000000001,5,2,2
COc1ccnc(c1)N1CCN(CCC2CC3(CCCC3)C(=O)O2)CC1,1374972,9.5,359.4700000000002,2.4782,6,0,5
COc1cccc(c1)-c1nccc(n1)-c1cc2c([nH]1)C1(CCN(CC1)C(=O)C=C)CNC2=O,51435426,9.6,443.5070000000004,2.9369000000000005,5,2,4
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,5383,9.6,344.216,3.596900000000001,5,1,3
CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,50836400,9.6,383.8140000000001,4.302900000000003,5,2,4
CN1CCN(CC1)c1ccc(Nc2ncc(Cl)c(OC3CCN(CC3)C(=O)C=C)n2)cc1F,51458102,9.6,474.9680000000004,3.3203000000000014,7,1,6
CCOc1cc2ncnc(Nc3cccc(c3)[N+]([O-])=O)c2c2OCCOc12,50497578,9.7,368.3490000000003,3.451500000000002,8,1,5
COc1cc(ccc1Nc1nc(OC2CCN(CC2)C(=O)C=C)c2sccc2n1)N1CCOCC1,51458100,9.7,495.6050000000004,3.8359000000000014,9,1,7
Brc1ccc2CCN(c2c1)c1ncnc2ccc(NC(=O)C=C)cc12,50056647,9.9,395.2600000000001,4.211000000000002,4,1,3
CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,50065978,10.0,434.3020000000002,4.875600000000003,5,2,6
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(CN(C)C1)C(N)=O,50135348,10.0,458.9250000000004,2.7758000000000003,7,2,7
ClCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,50065986,10.0,438.65600000000006,4.155300000000002,4,2,4
ClCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50065983,10.0,391.65600000000006,4.313200000000002,4,2,4
COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC,50484967,10.0,321.3800000000001,3.615000000000002,5,1,5
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,4875,10.0,295.3420000000001,3.259100000000002,5,1,5
O=C(Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1)\C=C\CN1CCCC1,50518388,10.0,465.56100000000026,4.344700000000003,7,2,8
ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50295400,10.0,377.67300000000006,4.786600000000003,4,2,5
COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,50332674,10.0,402.857,4.305300000000003,6,2,5
COCC[C@H](N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(N)=O,50340365,10.0,461.9250000000002,3.4967000000000006,7,2,10
Nc1c(Br)cccc1Nc1ncnc2ccncc12,50210615,10.0,316.1620000000001,3.1131,5,2,2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCOCC1,50014261,10.0,432.8830000000004,3.885500000000003,7,1,7
CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,50065976,10.0,426.3180000000001,4.192200000000002,5,2,6
Nc1ncnc2n(nc(-c3cnc4[nH]ccc4c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,50819963,10.0,388.4350000000003,2.3013000000000003,7,2,3
COc1ccc(cc1)N(C(C)C)c1ncnc2occ(C)c12,51130725,10.0,297.35800000000006,4.086320000000003,5,0,4
Nc1ncnc2n(nc(-c3cccc(F)c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,51146604,10.0,366.4000000000002,2.5641000000000007,6,1,3
C[C@@H](Nc1c(cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12)C#N)c1ccccc1,1058837,10.0,482.97900000000016,4.934980000000002,8,5,7
Nc1ncnc2n(nc(-c3ccccc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,51146548,10.0,348.4100000000002,2.4250000000000007,6,1,3
COc1ccc2cncnc2c1,50080480,10.0,160.176,1.6384,3,0,1
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,50135172,10.0,429.8830000000003,3.624200000000002,6,2,6
CCOc1cc2ncnc(C#Cc3[nH]ccc3-c3ccccc3)c2cc1OCC,50400502,10.0,383.45100000000014,4.822100000000003,4,1,5
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,50518598,10.0,439.5230000000001,3.810500000000002,7,2,8
CN(C)C\C=C\C(=O)N1CCc2c(C1)sc1ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c21,218482,10.0,469.9730000000001,4.706580000000003,6,1,5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,50351566,10.0,416.8840000000003,4.647500000000004,6,1,5
COc1cc(OCCN(C)C)c(NC(=O)C=C)cc1Nc1ncc2ccc(-c3cnn(C)c3)n2n1,548559,10.0,476.54100000000017,2.946900000000001,10,2,10
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc2ccc(-c3ccccc3)n2n1,548583,10.0,485.59200000000016,4.270800000000002,8,2,10
COCCc1ccc2oc(NC(=O)c3nn([C@@H]4CCN(C4)C(=O)C=C)c4ncnc(N)c34)nc2c1,555781,10.0,476.4970000000003,1.9503,10,2,7
Fc1ccc(Br)c(F)c1Nc1ncnc2cc3OCCOc3cc12,51389542,10.0,394.1750000000002,4.185300000000002,5,1,2
COC1=CC2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C2C=C1OC1CN(C1)C(=O)C=C,1177947,10.0,447.3220000000003,3.671700000000002,6,1,5
Fc1c(I)cccc1Nc1ncnc2cc3OCCOc3cc12,51389529,10.0,423.1850000000002,3.888300000000002,5,1,2
NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,50614379,10.0,374.85100000000017,3.1885000000000003,6,2,4
NC1CCN(Cc2ccn3ncnc(Nc4cccc(c4)C#C)c23)CC1,50614378,10.0,346.43800000000016,2.377299999999999,6,2,4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,50733030,10.0,445.9260000000004,3.800700000000002,7,1,7
COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,50726958,10.0,332.8120000000001,4.451600000000003,5,0,4
Fc1ccc(Nc2ncnc3sc(NC(=O)\C=C\CNCC4COC4)cc23)cc1Cl,50085730,10.0,447.9230000000002,3.9581000000000026,7,3,8
CN1CCN(CC1)c1ccc(Nc2nc(OC3CCN(CC3)C(=O)C=C)c3sccc3n2)cc1F,51458095,10.0,496.6120000000003,3.8816000000000015,8,1,6
CO[C@@H]1C[C@@H](N(Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1)C(N)=O,50135175,10.0,459.9090000000003,3.2491000000000003,7,2,7
COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,50135261,10.0,461.9250000000002,3.4967000000000006,7,2,10
COCCOc1cc2ncnc(Nc3cccc(Cl)c3)c2c2OCC(COC)Oc12,51515563,10.0,431.8760000000003,3.8382000000000014,8,1,8
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4884,10.0,330.18500000000006,4.1445000000000025,4,1,3
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,4896,10.0,316.16200000000003,3.113100000000001,5,2,2
NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,50454064,10.0,477.3690000000001,3.9834000000000014,8,3,5
O=C(CCC(=O)N1CCCC1c1nnn[nH]1)C(Cc1ccccc1)NC(=O)c1ccccc1,50983300,10.0,446.51100000000014,2.253799999999999,6,2,9
